method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout
Optuna-tpe,107,completed,1.2680405378341675,3,128,GATED,TANH,MEAN,ADAM,0.0014604421162310874,1e-05,32,4.847118,,0.12409697976180316
Optuna-tpe,108,completed,1.2567068338394165,4,128,GAT,TANH,MEAN,ADAM,0.0008874621375027649,1e-05,32,13.612207,,0.1423538997932312
Optuna-tpe,109,completed,0.5796248316764832,4,128,GATED,TANH,MEAN,ADAM,0.0013785598050042734,1e-05,32,17.118825,,0.13013601704320474
Optuna-tpe,110,completed,0.6469346284866333,3,128,GATED,RELU,MEAN,ADAM,0.0016547296613272408,1e-05,32,7.157226,,0.15114870758429505
Optuna-tpe,111,completed,0.6304435133934021,3,128,GATED,TANH,MEAN,ADAM,0.0015374060820692163,1e-05,32,6.489914,,0.11831644907201852
Optuna-tpe,112,completed,0.5678304433822632,3,64,GATED,TANH,MEAN,ADAM,0.0019495391753300245,1e-05,32,8.622886,,0.0037610464529979626
Optuna-tpe,113,completed,0.6221687197685242,3,64,GATED,TANH,MEAN,ADAM,0.0017834977361668078,1e-05,32,9.43322,,0.10447608281117604
Optuna-tpe,114,completed,0.5482110977172852,3,128,GATED,TANH,MEAN,ADAM,0.001840281878759473,1e-05,32,11.08446,,0.1866818557818367
Optuna-tpe,115,completed,0.7887826561927795,3,64,GATED,TANH,MEAN,ADAM,0.0021594457683734836,1e-05,32,6.33967,,0.15491672646984114
Optuna-tpe,116,completed,0.6598830819129944,3,64,GATED,TANH,MEAN,ADAM,0.001948020644426749,1e-05,32,7.110191,,0.16228853978449817
Optuna-tpe,117,completed,0.8377573490142822,3,64,GATED,TANH,ADD,ADAM,0.0017225852685245138,1e-05,16,13.611331,,0.13282558532828995
Optuna-tpe,118,completed,0.5967194437980652,3,64,GATED,TANH,MEAN,ADAM,0.0022353497265542046,1e-05,32,10.913708,,0.15746101197518014
Optuna-tpe,119,completed,0.621833086013794,3,128,GATED,TANH,MEAN,ADAM,0.0010354022508757001,1e-05,32,11.001562,,0.17105678425779727
Optuna-tpe,120,completed,0.5424772500991821,3,64,GATED,TANH,MEAN,ADAM,0.0014376581025599849,1e-05,32,11.682608,,0.19570811683774011
Optuna-tpe,121,completed,0.6676287055015564,3,64,GATED,TANH,MEAN,ADAM,0.0020514414661913115,1e-05,32,9.397703,,0.17658670631894802
Optuna-tpe,122,completed,0.48490825295448303,3,64,GATED,TANH,MEAN,ADAM,0.0018685010162025598,1e-05,32,12.46808,,0.16638385684800136
Optuna-tpe,123,completed,0.5872822999954224,3,64,GATED,TANH,MEAN,ADAM,0.0016374046183167536,1e-05,32,16.309915,,0.16378097299894817
Optuna-tpe,124,completed,0.4831611216068268,3,64,GATED,TANH,MEAN,ADAM,0.001833444206982678,1e-05,32,10.156048,,0.15069074963659151
Optuna-tpe,125,completed,0.47285136580467224,4,64,GATED,TANH,MEAN,ADAM,0.0017717213674167908,1e-05,32,16.919089,,0.1504444536632217
Optuna-tpe,126,completed,1.3062992095947266,4,64,GATED,TANH,MEAN,ADAM,0.001776319466391538,1e-05,32,4.854744,,0.1538668084971885
Optuna-tpe,127,completed,0.6226921081542969,4,64,GATED,RELU,MEAN,ADAM,0.0013246267511768473,1e-05,32,9.48535,,0.14789247834560326
Optuna-tpe,128,completed,1.0742255449295044,4,64,GAT,TANH,MEAN,ADAM,0.0015080379881337916,1e-05,32,18.550275,,0.13983346558312224
Optuna-tpe,129,completed,0.6144306659698486,4,64,GATED,TANH,MEAN,ADAM,0.001695067234792424,1e-05,32,12.245488,,0.16594777799146002
Optuna-tpe,130,completed,0.5902317762374878,4,128,GATED,TANH,MEAN,ADAM,0.0018348510453905364,1e-05,32,7.716054,,0.14844924503121854
Optuna-tpe,131,completed,0.5214343070983887,4,64,GATED,TANH,MEAN,ADAM,0.0008243825693727672,1e-05,32,17.79744,,0.1438668738689587
Optuna-tpe,132,completed,0.5588944554328918,4,64,GATED,TANH,MEAN,ADAM,0.0008049671825406623,1e-05,32,15.973993,,0.1387902346142067
Optuna-tpe,133,completed,0.6069892644882202,4,64,GATED,TANH,MEAN,ADAM,0.000806100613625328,1e-05,32,12.259156,,0.13367139655945773
Optuna-tpe,134,completed,1.0139390230178833,4,64,GATED,TANH,MEAN,ADAM,0.0008437816704662627,1e-05,32,7.635088,,0.1271377375813893
Optuna-tpe,135,completed,0.5889391303062439,4,64,GATED,TANH,MEAN,ADAM,0.0009497427832891322,1e-05,32,13.179319,,0.15969100773815617
Optuna-tpe,136,completed,0.6385092735290527,4,64,GATED,TANH,MEAN,ADAM,0.0015788064067511966,1e-05,32,11.303369,,0.1450015484024396
Optuna-tpe,137,completed,0.69886714220047,4,64,GATED,TANH,MEAN,ADAM,0.0006280232360936471,1e-05,32,15.04528,,0.15040783396534693
Optuna-tpe,138,completed,0.8024715781211853,5,64,GATED,RELU,ADD,ADAM,0.0006874338590892952,1e-05,16,25.824254,,0.16846024905461465
Optuna-tpe,139,completed,0.7342966794967651,4,64,GATED,TANH,MEAN,ADAM,0.001997354651848925,1e-05,32,8.541981,,0.15642681777710915
Optuna-tpe,140,completed,0.5094751715660095,3,64,GATED,TANH,MEAN,ADAM,0.0009045783418452911,1e-05,32,17.018962,,0.14585891935426598
Optuna-tpe,141,completed,0.6128919124603271,3,64,GATED,TANH,MEAN,ADAM,0.000985640617139473,1e-05,32,11.669063,,0.13745274966333162
Optuna-tpe,142,completed,0.6078538298606873,3,64,GATED,TANH,MEAN,ADAM,0.000875661910367035,1e-05,32,10.904367,,0.14447123159080175
Optuna-tpe,143,completed,0.6139013171195984,3,64,GATED,TANH,MEAN,ADAM,0.0007456535537993207,1e-05,32,15.47594,,0.15221078550316602
Optuna-tpe,144,completed,0.5587944984436035,3,64,GATED,TANH,MEAN,ADAM,0.0009131130058260643,1e-05,32,14.748903,,0.16190114598174293
Optuna-tpe,145,completed,0.6197037100791931,3,64,GATED,TANH,MEAN,ADAM,0.001851448935342682,1e-05,32,10.901592,,0.126290879424367
Optuna-tpe,146,completed,0.5033305287361145,3,64,GATED,TANH,MEAN,ADAM,0.0016891234932120268,1e-05,32,15.521828,,0.143286993243717
Optuna-tpe,147,completed,0.712576150894165,4,128,GATED,TANH,MEAN,ADAM,0.0017014858182538973,1e-05,32,11.447524,,0.14171790008836532
Optuna-tpe,148,completed,0.6478624939918518,3,64,GATED,TANH,MEAN,ADAM,0.0019169611196862336,1e-05,32,9.365612,,0.1484666297084706
Optuna-tpe,149,completed,0.6279618144035339,3,64,GATED,TANH,MEAN,ADAM,0.0017697937575592943,1e-05,32,10.140033,,0.11824778495518809
